course_id,course_name,teacher,credits,course_type,course_category,domain,campus,time_slot,location,capacity,current_enrolled,current_enrollment_ratio,popularity_level,rush_advice,description,assessment,difficulty,workload,grade_friendly,has_exam,group_work_required,suitable_for,tags,screenshot_note,avg_history_enrollment_ratio
GXK2026197,云计算与数字生活导论,孙宇伟,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周六第1-2节,艺术楼102,60,52,0.8667,2,有一定竞争，建议提前加入备选,云计算与数字生活导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.86
GXK2026198,现代小说与社会观察导论,周明欣,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周一第9-10节,教学楼A203,170,67,0.3941,0,选上概率较高，可作为保底课程,现代小说与社会观察导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.382
GXK2026199,网络安全与个人信息保护导论,梁洋晨,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,南校区,周二第5-6节,教学楼B305,70,20,0.2857,0,选上概率较高，可作为保底课程,网络安全与个人信息保护导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.2762
GXK2026200,网络文学与青年文化导论,萧源敏,1.5,公共选修课,人文与社会科学类,人文艺术,南校区,周三第9-10节,综合楼C101,170,150,0.8824,2,有一定竞争，建议提前加入备选,网络文学与青年文化导论以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,0,0,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,,0.8714
GXK2026201,物联网技术概论导论,宋华强,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周四第7-8节,人文楼204,60,52,0.8667,2,有一定竞争，建议提前加入备选,物联网技术概论导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.8568
GXK2026202,新媒体写作导论,吴华洋,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周五第3-4节,理科楼308,155,106,0.6839,1,选上概率相对稳定,新媒体写作导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.6724
GXK2026203,短视频文化研究导论,赵洋敏,1.5,公共选修课,人文与社会科学类,人文艺术,主校区,周六第1-2节,艺术楼102,155,85,0.5484,1,选上概率相对稳定,短视频文化研究导论以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,0,0,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,,0.5357
GXK2026204,新能源技术与低碳生活导论,韩宇琪,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,西校区,周一第9-10节,教学楼A203,80,80,1.0,4,非常热门，选课阶段需要优先抢课,新能源技术与低碳生活导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.9855
GXK2026205,公共关系与沟通技巧导论,萧敏静,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,主校区,周二第5-6节,教学楼B305,60,37,0.6167,1,选上概率相对稳定,公共关系与沟通技巧导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.6008
GXK2026206,光伏技术与能源转型导论,徐静强,1.5,公共选修课,自然科学与工程技术类,工程技术,主校区,周三第9-10节,综合楼C101,30,30,1.0,4,非常热门，选课阶段需要优先抢课,光伏技术与能源转型导论介绍工程技术、产业发展或管理决策中的基础概念，适合对科技应用和产业趋势感兴趣的学生。,平时作业30%;案例作业30%;期末报告40%,中,中,中,0,0,适合对工程技术感兴趣、希望通过公共选修课拓展知识面的学生。,工程技术;产业;案例;报告;自然科学与工程技术类;公共选修课,,0.9833
GXK2026207,大学生领导力训练导论,何静怡,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,南校区,周四第7-8节,人文楼204,30,25,0.8333,2,有一定竞争，建议提前加入备选,大学生领导力训练导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.8229
GXK2026208,新能源汽车产业观察导论,郑芳,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周五第3-4节,理科楼308,160,151,0.9437,2,有一定竞争，建议提前加入备选,新能源汽车产业观察导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.9343
GXK2026209,谈判心理学导论,何磊博,1.5,公共选修课,人文与社会科学类,心理成长,西校区,周六第1-2节,艺术楼102,100,73,0.73,1,选上概率相对稳定,谈判心理学导论围绕大学生心理、亲密关系和自我成长展开，适合关注情绪管理、人际关系与个人发展的学生。,平时参与40%;课程小论文40%;课堂互动20%;无闭卷考试,低,低,高,0,0,适合对心理成长感兴趣、希望通过公共选修课拓展知识面的学生。,心理;成长;无闭卷考试;给分友好;讨论;人文与社会科学类;公共选修课,,0.7217
GXK2026210,材料科学与现代生活导论,宋敏芳,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周一第9-10节,教学楼A203,50,17,0.34,0,选上概率较高，可作为保底课程,材料科学与现代生活导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.3306
GXK2026211,性别与社会导论,李源青,1.5,公共选修课,人文与社会科学类,人文与社会科学类,西校区,周二第5-6节,教学楼B305,170,110,0.6471,1,选上概率相对稳定,性别与社会导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.6356
GXK2026212,食品安全与健康导论,郑静涵,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,南校区,周三第9-10节,综合楼C101,160,142,0.8875,2,有一定竞争，建议提前加入备选,食品安全与健康导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.8767
GXK2026213,社会热点案例分析导论,唐航明,1.5,公共选修课,人文与社会科学类,人文与社会科学类,东校区,周四第7-8节,人文楼204,160,144,0.9,2,有一定竞争，建议提前加入备选,社会热点案例分析导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.8904
GXK2026214,营养学与体重管理导论,谢楠博,1.5,公共选修课,人文与社会科学类,人文与社会科学类,西校区,周五第3-4节,理科楼308,80,79,0.9875,3,建议第一轮优先选择,营养学与体重管理导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.9799
GXK2026215,城市文化与社区治理导论,于然敏,1.5,公共选修课,人文与社会科学类,人文艺术,东校区,周六第1-2节,艺术楼102,150,53,0.3533,0,选上概率较高，可作为保底课程,城市文化与社区治理导论以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,0,0,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,,0.345
GXK2026216,生命科学前沿导论,赵华怡,1.5,公共选修课,自然科学与工程技术类,自然环境,主校区,周一第9-10节,教学楼A203,80,82,1.025,4,非常热门，选课阶段需要优先抢课,生命科学前沿导论关注自然科学、生态环境与现实生活之间的联系，适合希望拓展科学素养的学生。,平时作业30%;案例分析40%;期末报告30%,中,中,中,0,0,适合对自然环境感兴趣、希望通过公共选修课拓展知识面的学生。,自然科学;环境;案例分析;报告;自然科学与工程技术类;公共选修课,,1.0164
GXK2026217,公共政策入门导论,吴敏怡,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,西校区,周二第5-6节,教学楼B305,200,187,0.935,2,有一定竞争，建议提前加入备选,公共政策入门导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.9253
GXK2026218,基因技术与伦理导论,郑博强,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,南校区,周三第9-10节,综合楼C101,100,43,0.43,0,选上概率较高，可作为保底课程,基因技术与伦理导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.4202
