course_id,course_name,original_course_name,teacher,credits,course_type,course_category,domain,campus,time_slot,location,capacity,current_enrolled,current_enrollment_ratio,popularity_level,rush_advice,grade_limit,major_limit,prerequisite,description,assessment,difficulty,workload,grade_friendly,attendance_required,has_exam,group_work_required,suitable_for,tags,data_source,source_visible_fields,inference_note,screenshot_note,history_2025_limit,history_2025_enrolled,history_2024_limit,history_2024_enrolled,history_2023_limit,history_2023_enrolled,avg_history_enrollment_ratio
GXK2026122,物联网技术概论,物联网技术概论,徐强雅,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,主校区,周三第9-10节,综合楼C101,30,15,0.5,正常,选上概率相对稳定,无限制,无限制,无,物联网技术概论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,30,14,25,13,35,17,0.4908
GXK2026123,新媒体写作,新媒体写作,高佳敏,1.5,公共选修课,人文与社会科学类,人文与社会科学类,西校区,周四第7-8节,人文楼204,100,91,0.91,正常偏热,有一定竞争，建议提前加入备选,无限制,无限制,无,新媒体写作是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,90,78,95,88,105,94,0.8961
GXK2026124,智能制造导论,智能制造导论,李晨娜,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,主校区,周五第3-4节,理科楼308,160,131,0.8187,正常偏热,有一定竞争，建议提前加入备选,无限制,无限制,无,智能制造导论是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,165,128,155,130,150,121,0.8071
GXK2026125,短视频文化研究,短视频文化研究,刘琪然,1.5,公共选修课,人文与社会科学类,人文艺术,南校区,周六第1-2节,艺术楼102,200,171,0.855,正常偏热,有一定竞争，建议提前加入备选,无限制,无限制,无,短视频文化研究以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,偶尔,否,否,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,195,159,210,184,190,161,0.8463
GXK2026126,新能源技术与低碳生活,新能源技术与低碳生活,赵青芳,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,主校区,周一第9-10节,教学楼A203,120,45,0.375,冷门,选上概率较高，可作为保底课程,无限制,无限制,无,新能源技术与低碳生活是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,125,42,130,51,130,47,0.3633
GXK2026127,公共关系与沟通技巧,公共关系与沟通技巧,朱青睿,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周二第5-6节,教学楼B305,50,32,0.64,正常,选上概率相对稳定,无限制,无限制,无,公共关系与沟通技巧是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,50,30,45,30,60,38,0.6333
GXK2026128,光伏技术与能源转型,光伏技术与能源转型,郑博楠,1.5,公共选修课,自然科学与工程技术类,工程技术,西校区,周三第9-10节,综合楼C101,150,100,0.6667,正常,选上概率相对稳定,无限制,无限制,无,光伏技术与能源转型介绍工程技术、产业发展或管理决策中的基础概念，适合对科技应用和产业趋势感兴趣的学生。,平时作业30%;案例作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对工程技术感兴趣、希望通过公共选修课拓展知识面的学生。,工程技术;产业;案例;报告;自然科学与工程技术类;公共选修课,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,160,100,160,110,150,99,0.6575
GXK2026129,大学生领导力训练,大学生领导力训练,冯越宁,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,主校区,周四第7-8节,人文楼204,50,43,0.86,正常偏热,有一定竞争，建议提前加入备选,无限制,无限制,无,大学生领导力训练是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,60,49,55,48,55,47,0.848
GXK2026130,新能源汽车产业观察,新能源汽车产业观察,郑静芳,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,南校区,周五第3-4节,理科楼308,60,27,0.45,冷门,选上概率较高，可作为保底课程,无限制,无限制,无,新能源汽车产业观察是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,50,20,60,28,65,29,0.4376
GXK2026131,谈判心理学,谈判心理学,张航明,1.5,公共选修课,人文与社会科学类,心理成长,东校区,周六第1-2节,艺术楼102,60,56,0.9333,正常偏热,有一定竞争，建议提前加入备选,无限制,无限制,无,谈判心理学围绕大学生心理、亲密关系和自我成长展开，适合关注情绪管理、人际关系与个人发展的学生。,平时参与40%;课程小论文40%;课堂互动20%;无闭卷考试,低,低,高,偶尔,否,否,适合对心理成长感兴趣、希望通过公共选修课拓展知识面的学生。,心理;成长;无闭卷考试;给分友好;讨论;人文与社会科学类;公共选修课,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,70,63,55,52,60,55,0.9207
GXK2026132,材料科学与现代生活,材料科学与现代生活,陈明强,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周一第9-10节,教学楼A203,70,53,0.7571,正常,选上概率相对稳定,无限制,无限制,无,材料科学与现代生活是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,75,54,80,62,70,52,0.746
GXK2026133,性别与社会,性别与社会,杨芳楠,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周二第5-6节,教学楼B305,50,50,1.0,爆满,非常热门，选课阶段需要优先抢课,无限制,无限制,无,性别与社会是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,50,48,60,61,40,40,0.9922
GXK2026134,食品安全与健康,食品安全与健康,梁源,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,主校区,周三第9-10节,综合楼C101,60,46,0.7667,正常,选上概率相对稳定,无限制,无限制,无,食品安全与健康是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,50,36,65,51,50,38,0.7549
GXK2026135,社会热点案例分析,社会热点案例分析,何琪怡,1.5,公共选修课,人文与社会科学类,人文与社会科学类,西校区,周四第7-8节,人文楼204,50,51,1.02,爆满,非常热门，选课阶段需要优先抢课,无限制,无限制,无,社会热点案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,55,54,45,47,50,50,1.0087
